whrswk,hhi,whi,hhi2,education,race,hispanic,experience,kidslt6,kids618,husby,region,wght,experience_whrswk,whrswk_husby,adjusted_experience,education_level,experience_education,family_responsibility_index,hours_per_dependent,hours_per_child_lt6,experience_squared,hours_worked_bracket,career_stage
0,yes,no,yes,12years,white,no,38.0,0,0,40.0,other,185813,0.0,0.0,38.0,3,114.0,0,0.0,0.0,1444.0,,Very Late
45,no,yes,no,9-11years,black,no,35.5,0,0,7.0,other,195056,1597.5,315.0,35.5,2,71.0,0,45.0,45.0,1260.25,fulltime,Very Late
30,no,no,no,12years,black,no,23.0,1,3,4.2,other,170564,690.0,126.0,11.5,3,69.0,4,6.0,15.0,529.0,parttime,Late
35,no,yes,yes,16years,black,no,27.0,0,0,99.999,other,177470,945.0,3499.9649999999997,27.0,5,135.0,0,35.0,35.0,729.0,fulltime,Late
30,yes,no,yes,12years,white,no,19.0,0,3,30.0,other,191979,570.0,900.0,19.0,3,57.0,3,7.5,30.0,361.0,parttime,Late
40,yes,no,yes,16years,white,no,22.0,0,1,55.0,other,185557,880.0,2200.0,22.0,5,110.0,1,20.0,40.0,484.0,fulltime,Late
40,yes,no,yes,13-15years,white,no,35.0,0,0,0.0,other,176270,1400.0,0.0,35.0,4,140.0,0,40.0,40.0,1225.0,fulltime,Very Late
45,no,yes,no,16years,white,no,7.0,0,0,65.0,other,181491,315.0,2925.0,7.0,5,35.0,0,45.0,45.0,49.0,fulltime,Mid
30,yes,yes,yes,12years,white,no,11.0,1,0,40.0,other,181491,330.0,1200.0,5.5,3,33.0,1,15.0,15.0,121.0,parttime,Mid
25,yes,no,yes,16years,white,no,22.0,0,2,36.0,other,185557,550.0,900.0,22.0,5,110.0,2,8.333333333333334,25.0,484.0,parttime,Late
40,yes,yes,yes,12years,white,no,23.0,1,1,42.0,other,185557,920.0,1680.0,11.5,3,69.0,2,13.333333333333334,20.0,529.0,fulltime,Late
40,yes,yes,yes,12years,white,no,9.0,0,0,52.0,other,189757,360.0,2080.0,9.0,3,27.0,0,40.0,40.0,81.0,fulltime,Mid
0,yes,no,yes,12years,white,no,46.0,0,0,25.0,other,188828,0.0,0.0,46.0,3,138.0,0,0.0,0.0,2116.0,,Very Late
20,yes,no,yes,12years,white,no,42.0,0,0,0.0,other,182586,840.0,0.0,42.0,3,126.0,0,20.0,20.0,1764.0,parttime,Very Late
40,no,no,no,16years,white,no,18.0,1,1,0.0,other,188644,720.0,0.0,9.0,5,90.0,2,13.333333333333334,20.0,324.0,fulltime,Late
0,yes,no,yes,16years,white,no,18.0,0,0,23.0,other,188644,0.0,0.0,18.0,5,90.0,0,0.0,0.0,324.0,,Late
0,no,no,no,12years,white,no,32.0,0,0,0.0,other,183816,0.0,0.0,32.0,3,96.0,0,0.0,0.0,1024.0,,Very Late
30,yes,no,yes,>16years,white,no,22.0,0,2,40.0,other,183816,660.0,1200.0,22.0,6,132.0,2,10.0,30.0,484.0,parttime,Late
45,no,yes,no,>16years,white,no,24.0,0,2,51.0,other,183816,1080.0,2295.0,24.0,6,144.0,2,15.0,45.0,576.0,fulltime,Late
40,yes,no,yes,13-15years,white,no,17.0,1,0,65.0,other,183906,680.0,2600.0,8.5,4,68.0,1,20.0,20.0,289.0,fulltime,Late
0,yes,no,yes,13-15years,white,no,35.0,0,1,9.0,other,171843,0.0,0.0,35.0,4,140.0,1,0.0,0.0,1225.0,,Very Late
40,no,yes,no,9-11years,black,no,47.5,0,0,0.0,other,270760,1900.0,0.0,47.5,2,95.0,0,40.0,40.0,2256.25,fulltime,Very Late
40,no,yes,yes,13-15years,white,no,10.0,0,0,32.0,other,176933,400.0,1280.0,10.0,4,40.0,0,40.0,40.0,100.0,fulltime,Mid
0,yes,no,yes,12years,white,no,15.0,2,0,50.0,other,185087,0.0,0.0,5.0,3,45.0,2,0.0,0.0,225.0,,Mid
35,no,no,yes,9-11years,white,no,10.5,1,1,20.0,other,184991,367.5,700.0,5.25,2,21.0,2,11.666666666666666,17.5,110.25,fulltime,Mid
0,no,no,no,12years,white,no,11.0,1,3,0.0,other,176933,0.0,0.0,5.5,3,33.0,4,0.0,0.0,121.0,,Mid
44,no,yes,no,16years,white,no,13.0,1,0,0.0,other,183650,572.0,0.0,6.5,5,65.0,1,22.0,22.0,169.0,fulltime,Mid
40,yes,yes,yes,13-15years,black,no,21.0,0,1,37.0,other,162124,840.0,1480.0,21.0,4,84.0,1,20.0,40.0,441.0,fulltime,Late
40,no,yes,no,16years,white,no,12.0,2,1,53.0,other,185087,480.0,2120.0,4.0,5,60.0,3,10.0,13.333333333333334,144.0,fulltime,Mid
45,yes,no,yes,12years,white,no,10.0,0,2,20.0,other,175559,450.0,900.0,10.0,3,30.0,2,15.0,45.0,100.0,fulltime,Mid
0,no,no,no,9-11years,white,no,4.5,2,0,9.2,other,192470,0.0,0.0,1.5,2,9.0,2,0.0,0.0,20.25,,Early
0,no,no,no,<9years,white,no,10.0,3,0,0.0,other,192470,0.0,0.0,2.5,1,10.0,3,0.0,0.0,100.0,,Mid
40,no,yes,yes,>16years,white,no,36.0,0,0,0.0,other,178000,1440.0,0.0,36.0,6,216.0,0,40.0,40.0,1296.0,fulltime,Very Late
20,no,yes,yes,13-15years,white,no,9.0,0,0,30.8,other,176933,180.0,616.0,9.0,4,36.0,0,20.0,20.0,81.0,parttime,Mid
22,yes,no,yes,>16years,white,no,19.0,0,2,51.576,other,180897,418.0,1134.672,19.0,6,114.0,2,7.333333333333333,22.0,361.0,parttime,Late
0,no,no,no,12years,black,no,14.0,3,0,0.0,other,234958,0.0,0.0,3.5,3,42.0,3,0.0,0.0,196.0,,Mid
40,no,yes,yes,16years,white,no,18.0,0,1,13.347,other,181481,720.0,533.88,18.0,5,90.0,1,20.0,40.0,324.0,fulltime,Late
35,yes,no,yes,12years,white,no,8.0,1,1,11.34,other,182551,280.0,396.9,4.0,3,24.0,2,11.666666666666666,17.5,64.0,fulltime,Mid
0,yes,no,yes,12years,white,no,20.0,1,1,57.0,other,181481,0.0,0.0,10.0,3,60.0,2,0.0,0.0,400.0,,Late
40,yes,yes,yes,>16years,white,no,35.0,0,0,76.685,other,175653,1400.0,3067.4,35.0,6,210.0,0,40.0,40.0,1225.0,fulltime,Very Late
0,yes,no,yes,12years,white,no,39.0,0,0,0.0,other,175653,0.0,0.0,39.0,3,117.0,0,0.0,0.0,1521.0,,Very Late
0,no,no,no,16years,white,no,39.0,0,0,0.0,other,189798,0.0,0.0,39.0,5,195.0,0,0.0,0.0,1521.0,,Very Late
0,yes,no,yes,12years,white,no,16.0,1,2,27.0,other,182646,0.0,0.0,8.0,3,48.0,3,0.0,0.0,256.0,,Late
0,yes,no,yes,12years,white,no,46.0,0,0,7.0,other,181658,0.0,0.0,46.0,3,138.0,0,0.0,0.0,2116.0,,Very Late
20,no,no,no,9-11years,white,no,46.5,0,0,19.0,other,189798,930.0,380.0,46.5,2,93.0,0,20.0,20.0,2162.25,parttime,Very Late
40,no,yes,no,12years,white,no,23.0,0,2,10.0,other,180792,920.0,400.0,23.0,3,69.0,2,13.333333333333334,40.0,529.0,fulltime,Late
40,no,no,no,12years,white,no,28.0,0,0,5.0,other,179227,1120.0,200.0,28.0,3,84.0,0,40.0,40.0,784.0,fulltime,Late
40,no,yes,no,12years,white,no,34.0,0,0,0.0,other,171869,1360.0,0.0,34.0,3,102.0,0,40.0,40.0,1156.0,fulltime,Very Late
37,yes,no,yes,12years,white,no,41.0,0,0,5.0,other,178027,1517.0,185.0,41.0,3,123.0,0,37.0,37.0,1681.0,fulltime,Very Late
0,no,no,no,9-11years,white,no,31.5,0,0,0.0,other,179227,0.0,0.0,31.5,2,63.0,0,0.0,0.0,992.25,,Very Late
40,no,yes,no,13-15years,white,no,14.0,2,0,59.0,other,185115,560.0,2360.0,4.666666666666667,4,56.0,2,13.333333333333334,13.333333333333334,196.0,fulltime,Mid
40,no,yes,no,12years,white,no,33.0,0,0,0.0,other,171869,1320.0,0.0,33.0,3,99.0,0,40.0,40.0,1089.0,fulltime,Very Late
44,no,yes,yes,12years,white,no,44.0,0,0,31.0,other,192364,1936.0,1364.0,44.0,3,132.0,0,44.0,44.0,1936.0,fulltime,Very Late
10,yes,no,yes,9-11years,white,no,22.5,1,2,0.0,other,183935,225.0,0.0,11.25,2,45.0,3,2.5,5.0,506.25,parttime,Late
25,no,no,no,>16years,white,no,23.0,0,1,60.0,other,179227,575.0,1500.0,23.0,6,138.0,1,12.5,25.0,529.0,parttime,Late
50,yes,no,yes,>16years,white,no,16.0,1,1,45.0,other,183935,800.0,2250.0,8.0,6,96.0,2,16.666666666666668,25.0,256.0,fulltime,Late
26,yes,yes,yes,9-11years,white,no,42.5,0,0,30.0,other,178027,1105.0,780.0,42.5,2,85.0,0,26.0,26.0,1806.25,parttime,Very Late
40,yes,yes,yes,>16years,white,no,17.0,0,3,45.0,other,180925,680.0,1800.0,17.0,6,102.0,3,10.0,40.0,289.0,fulltime,Late
25,yes,yes,yes,12years,white,no,40.0,0,0,17.0,other,177110,1000.0,425.0,40.0,3,120.0,0,25.0,25.0,1600.0,parttime,Very Late
40,no,yes,no,16years,white,no,7.0,1,0,37.0,other,106633,280.0,1480.0,3.5,5,35.0,1,20.0,20.0,49.0,fulltime,Mid
40,no,yes,yes,16years,white,no,9.0,1,0,35.0,other,111547,360.0,1400.0,4.5,5,45.0,1,20.0,20.0,81.0,fulltime,Mid
28,yes,no,yes,12years,white,no,13.0,0,0,12.0,other,111547,364.0,336.0,13.0,3,39.0,0,28.0,28.0,169.0,parttime,Mid
15,yes,no,yes,>16years,white,no,16.0,0,2,68.0,other,110836,240.0,1020.0,16.0,6,96.0,2,5.0,15.0,256.0,parttime,Late
60,no,yes,yes,>16years,white,no,10.0,0,0,66.0,other,111547,600.0,3960.0,10.0,6,60.0,0,60.0,60.0,100.0,fulltime,Mid
32,yes,no,yes,16years,white,no,28.0,0,0,30.0,other,107999,896.0,960.0,28.0,5,140.0,0,32.0,32.0,784.0,fulltime,Late
0,no,no,no,13-15years,white,no,18.0,2,2,0.0,other,110836,0.0,0.0,6.0,4,72.0,4,0.0,0.0,324.0,,Late
35,no,yes,yes,16years,white,no,12.0,0,0,29.5,other,111547,420.0,1032.5,12.0,5,60.0,0,35.0,35.0,144.0,fulltime,Mid
5,yes,no,yes,13-15years,white,no,22.0,0,1,99.999,other,109022,110.0,499.995,22.0,4,88.0,1,2.5,5.0,484.0,parttime,Late
40,no,yes,no,<9years,white,no,36.0,0,0,0.0,other,107999,1440.0,0.0,36.0,1,36.0,0,40.0,40.0,1296.0,fulltime,Very Late
0,yes,no,yes,>16years,white,no,28.0,0,0,54.0,other,103565,0.0,0.0,28.0,6,168.0,0,0.0,0.0,784.0,,Late
40,no,yes,yes,>16years,white,no,3.0,0,0,40.0,other,111489,120.0,1600.0,3.0,6,18.0,0,40.0,40.0,9.0,fulltime,Early
40,no,yes,yes,12years,white,no,31.0,0,0,42.0,other,107999,1240.0,1680.0,31.0,3,93.0,0,40.0,40.0,961.0,fulltime,Very Late
8,yes,no,yes,16years,white,no,29.0,0,1,65.0,other,103565,232.0,520.0,29.0,5,145.0,1,4.0,8.0,841.0,parttime,Late
50,no,yes,no,>16years,white,no,12.0,1,0,14.0,other,110836,600.0,700.0,6.0,6,72.0,1,25.0,25.0,144.0,fulltime,Mid
35,no,yes,no,13-15years,white,no,39.0,0,0,63.0,other,107276,1365.0,2205.0,39.0,4,156.0,0,35.0,35.0,1521.0,fulltime,Very Late
20,yes,no,yes,>16years,white,no,25.0,0,0,60.0,other,107999,500.0,1200.0,25.0,6,150.0,0,20.0,20.0,625.0,parttime,Late
36,yes,yes,yes,12years,white,no,44.0,0,0,0.0,other,120069,1584.0,0.0,44.0,3,132.0,0,36.0,36.0,1936.0,fulltime,Very Late
40,no,yes,no,9-11years,white,no,41.5,0,0,28.0,other,111120,1660.0,1120.0,41.5,2,83.0,0,40.0,40.0,1722.25,fulltime,Very Late
30,no,no,yes,16years,white,no,26.0,0,1,43.0,other,111869,780.0,1290.0,26.0,5,130.0,1,15.0,30.0,676.0,parttime,Late
6,no,no,no,<9years,white,no,32.0,0,1,21.0,other,107999,192.0,126.0,32.0,1,32.0,1,3.0,6.0,1024.0,parttime,Very Late
40,no,yes,no,>16years,white,no,24.0,0,2,52.0,other,107999,960.0,2080.0,24.0,6,144.0,2,13.333333333333334,40.0,576.0,fulltime,Late
40,yes,yes,yes,12years,white,no,32.0,0,0,36.0,other,107999,1280.0,1440.0,32.0,3,96.0,0,40.0,40.0,1024.0,fulltime,Very Late
0,no,no,no,>16years,white,no,20.0,0,2,20.0,other,83793,0.0,0.0,20.0,6,120.0,2,0.0,0.0,400.0,,Late
40,no,yes,yes,13-15years,white,no,11.0,1,0,35.0,other,111547,440.0,1400.0,5.5,4,44.0,1,20.0,20.0,121.0,fulltime,Mid
50,no,yes,yes,16years,white,no,3.0,0,0,28.0,other,115997,150.0,1400.0,3.0,5,15.0,0,50.0,50.0,9.0,fulltime,Early
40,yes,no,yes,13-15years,white,no,28.0,0,0,44.0,other,107999,1120.0,1760.0,28.0,4,112.0,0,40.0,40.0,784.0,fulltime,Late
35,no,no,no,13-15years,white,no,25.0,0,2,9.999,other,109022,875.0,349.96500000000003,25.0,4,100.0,2,11.666666666666666,35.0,625.0,fulltime,Late
40,yes,no,yes,12years,white,no,36.0,0,0,30.0,other,107276,1440.0,1200.0,36.0,3,108.0,0,40.0,40.0,1296.0,fulltime,Very Late
32,no,yes,no,16years,white,no,17.0,1,0,18.0,other,114807,544.0,576.0,8.5,5,85.0,1,16.0,16.0,289.0,fulltime,Late
50,yes,no,yes,13-15years,white,no,11.0,0,0,27.0,other,111547,550.0,1350.0,11.0,4,44.0,0,50.0,50.0,121.0,fulltime,Mid
40,no,no,no,12years,white,no,28.0,0,0,41.2,other,107999,1120.0,1648.0,28.0,3,84.0,0,40.0,40.0,784.0,fulltime,Late
25,yes,no,yes,12years,white,no,40.0,0,0,52.0,other,107276,1000.0,1300.0,40.0,3,120.0,0,25.0,25.0,1600.0,parttime,Very Late
40,no,yes,no,>16years,white,no,11.0,0,0,30.0,other,115544,440.0,1200.0,11.0,6,66.0,0,40.0,40.0,121.0,fulltime,Mid
40,yes,no,yes,12years,white,no,18.0,0,0,33.0,other,114807,720.0,1320.0,18.0,3,54.0,0,40.0,40.0,324.0,fulltime,Late
0,yes,no,yes,9-11years,white,no,29.5,0,3,46.0,other,107999,0.0,0.0,29.5,2,59.0,3,0.0,0.0,870.25,,Late
37,no,yes,no,13-15years,white,no,11.0,0,0,49.0,other,111547,407.0,1813.0,11.0,4,44.0,0,37.0,37.0,121.0,fulltime,Mid
0,no,no,no,16years,white,no,8.0,0,0,40.0,other,86796,0.0,0.0,8.0,5,40.0,0,0.0,0.0,64.0,,Mid
20,no,no,no,16years,white,no,2.0,0,0,7.0,other,120153,40.0,140.0,2.0,5,10.0,0,20.0,20.0,4.0,parttime,Early
45,yes,no,yes,13-15years,white,no,19.0,0,3,40.0,other,114807,855.0,1800.0,19.0,4,76.0,3,11.25,45.0,361.0,fulltime,Late
40,no,yes,no,12years,white,no,39.0,0,0,0.0,other,111120,1560.0,0.0,39.0,3,117.0,0,40.0,40.0,1521.0,fulltime,Very Late
4,no,no,no,12years,white,yes,14.0,0,0,10.4,other,61627,56.0,41.6,14.0,3,42.0,0,4.0,4.0,196.0,parttime,Mid
40,no,yes,no,<9years,white,yes,20.0,2,1,9.0,other,78160,800.0,360.0,6.666666666666667,1,20.0,3,10.0,13.333333333333334,400.0,fulltime,Late
40,yes,no,yes,<9years,white,yes,32.0,0,1,20.0,other,39576,1280.0,800.0,32.0,1,32.0,1,20.0,40.0,1024.0,fulltime,Very Late
40,no,no,no,12years,white,yes,13.0,0,2,13.0,other,40876,520.0,520.0,13.0,3,39.0,2,13.333333333333334,40.0,169.0,fulltime,Mid
40,no,yes,no,>16years,white,no,6.0,0,0,32.0,other,70042,240.0,1280.0,6.0,6,36.0,0,40.0,40.0,36.0,fulltime,Mid
0,yes,no,yes,16years,white,no,23.0,1,3,65.0,other,71612,0.0,0.0,11.5,5,115.0,4,0.0,0.0,529.0,,Late
25,no,yes,no,13-15years,white,no,20.0,0,1,37.0,other,72803,500.0,925.0,20.0,4,80.0,1,12.5,25.0,400.0,parttime,Late
44,no,yes,yes,13-15years,white,no,36.0,0,0,30.0,other,70465,1584.0,1320.0,36.0,4,144.0,0,44.0,44.0,1296.0,fulltime,Very Late
0,no,no,yes,<9years,white,no,48.0,0,0,0.0,other,76139,0.0,0.0,48.0,1,48.0,0,0.0,0.0,2304.0,,Very Late
0,yes,no,yes,12years,white,no,43.0,0,0,22.0,other,76139,0.0,0.0,43.0,3,129.0,0,0.0,0.0,1849.0,,Very Late
0,yes,no,yes,9-11years,white,no,46.5,0,0,0.0,other,76139,0.0,0.0,46.5,2,93.0,0,0.0,0.0,2162.25,,Very Late
16,yes,no,yes,12years,white,no,40.0,0,0,25.0,other,71961,640.0,400.0,40.0,3,120.0,0,16.0,16.0,1600.0,parttime,Very Late
35,no,no,no,13-15years,white,no,10.0,0,3,6.0,other,71529,350.0,210.0,10.0,4,40.0,3,8.75,35.0,100.0,fulltime,Mid
25,no,no,no,12years,white,no,6.0,3,0,22.0,other,77810,150.0,550.0,1.5,3,18.0,3,6.25,6.25,36.0,parttime,Mid
40,no,yes,yes,<9years,white,no,38.0,0,0,26.0,other,69472,1520.0,1040.0,38.0,1,38.0,0,40.0,40.0,1444.0,fulltime,Very Late
60,no,no,no,12years,white,no,26.0,2,1,0.0,other,73132,1560.0,0.0,8.666666666666666,3,78.0,3,15.0,20.0,676.0,fulltime,Late
35,no,yes,no,9-11years,white,no,39.5,0,1,0.0,other,71961,1382.5,0.0,39.5,2,79.0,1,17.5,35.0,1560.25,fulltime,Very Late
40,no,yes,no,9-11years,white,yes,23.5,0,2,14.0,other,166601,940.0,560.0,23.5,2,47.0,2,13.333333333333334,40.0,552.25,fulltime,Late
25,yes,no,yes,12years,white,no,10.0,1,1,30.4,other,288317,250.0,760.0,5.0,3,30.0,2,8.333333333333334,12.5,100.0,parttime,Mid
40,no,no,no,12years,white,no,15.0,0,0,0.0,other,301603,600.0,0.0,15.0,3,45.0,0,40.0,40.0,225.0,fulltime,Mid
40,no,yes,no,<9years,white,no,48.0,0,0,17.0,other,313742,1920.0,680.0,48.0,1,48.0,0,40.0,40.0,2304.0,fulltime,Very Late
5,yes,no,yes,13-15years,white,no,20.0,0,2,42.0,other,185401,100.0,210.0,20.0,4,80.0,2,1.6666666666666667,5.0,400.0,parttime,Late
0,yes,no,yes,>16years,white,no,22.0,0,2,80.0,other,180656,0.0,0.0,22.0,6,132.0,2,0.0,0.0,484.0,,Late
32,yes,no,yes,>16years,white,no,22.0,0,2,45.806,other,180656,704.0,1465.792,22.0,6,132.0,2,10.666666666666666,32.0,484.0,fulltime,Late
0,yes,no,yes,12years,white,no,40.0,0,0,0.0,other,175334,0.0,0.0,40.0,3,120.0,0,0.0,0.0,1600.0,,Very Late
35,yes,yes,yes,12years,white,no,29.0,0,1,31.5,other,176516,1015.0,1102.5,29.0,3,87.0,1,17.5,35.0,841.0,fulltime,Late
0,no,no,no,<9years,white,yes,44.0,0,0,0.0,other,84917,0.0,0.0,44.0,1,44.0,0,0.0,0.0,1936.0,,Very Late
40,no,yes,yes,12years,white,no,30.0,0,0,32.0,other,181970,1200.0,1280.0,30.0,3,90.0,0,40.0,40.0,900.0,fulltime,Late
50,yes,yes,yes,16years,white,no,27.0,0,1,69.0,other,178523,1350.0,3450.0,27.0,5,135.0,1,25.0,50.0,729.0,fulltime,Late
45,yes,no,yes,>16years,white,no,26.0,0,1,51.5,other,178523,1170.0,2317.5,26.0,6,156.0,1,22.5,45.0,676.0,fulltime,Late
20,yes,no,yes,12years,white,no,30.0,0,0,40.0,other,181970,600.0,800.0,30.0,3,90.0,0,20.0,20.0,900.0,parttime,Late
25,no,no,no,13-15years,white,no,42.0,0,0,0.0,other,195308,1050.0,0.0,42.0,4,168.0,0,25.0,25.0,1764.0,parttime,Very Late
50,yes,yes,yes,16years,white,no,25.0,0,1,40.059,other,196790,1250.0,2002.9499999999998,25.0,5,125.0,1,25.0,50.0,625.0,fulltime,Late
20,yes,no,yes,12years,white,no,19.0,0,2,59.381,other,201959,380.0,1187.62,19.0,3,57.0,2,6.666666666666667,20.0,361.0,parttime,Late
25,yes,no,yes,13-15years,white,no,25.0,0,1,40.0,other,198654,625.0,1000.0,25.0,4,100.0,1,12.5,25.0,625.0,parttime,Late
40,yes,yes,yes,12years,white,no,25.0,0,1,47.0,other,198862,1000.0,1880.0,25.0,3,75.0,1,20.0,40.0,625.0,fulltime,Late
20,yes,no,yes,12years,white,no,28.0,0,2,90.0,other,92309,560.0,1800.0,28.0,3,84.0,2,6.666666666666667,20.0,784.0,parttime,Late
50,no,yes,no,16years,white,no,17.0,0,0,40.0,other,94734,850.0,2000.0,17.0,5,85.0,0,50.0,50.0,289.0,fulltime,Late
40,yes,no,yes,16years,white,no,32.0,0,0,55.0,other,88520,1280.0,2200.0,32.0,5,160.0,0,40.0,40.0,1024.0,fulltime,Very Late
40,yes,yes,yes,13-15years,white,no,25.0,0,1,38.0,other,93184,1000.0,1520.0,25.0,4,100.0,1,20.0,40.0,625.0,fulltime,Late
40,yes,yes,yes,13-15years,white,no,24.0,0,0,45.0,other,177684,960.0,1800.0,24.0,4,96.0,0,40.0,40.0,576.0,fulltime,Late
38,yes,yes,yes,9-11years,white,no,32.5,0,0,30.0,other,147384,1235.0,1140.0,32.5,2,65.0,0,38.0,38.0,1056.25,fulltime,Very Late
55,no,yes,no,12years,white,no,45.0,0,0,0.0,other,158187,2475.0,0.0,45.0,3,135.0,0,55.0,55.0,2025.0,fulltime,Very Late
43,yes,no,yes,13-15years,white,no,14.0,0,2,0.0,other,181358,602.0,0.0,14.0,4,56.0,2,14.333333333333334,43.0,196.0,fulltime,Mid
0,no,no,no,9-11years,white,no,41.5,0,0,0.0,other,174414,0.0,0.0,41.5,2,83.0,0,0.0,0.0,1722.25,,Very Late
0,yes,no,yes,12years,white,no,39.0,0,0,27.0,other,179447,0.0,0.0,39.0,3,117.0,0,0.0,0.0,1521.0,,Very Late
0,yes,no,yes,12years,white,no,42.0,0,0,0.0,other,179447,0.0,0.0,42.0,3,126.0,0,0.0,0.0,1764.0,,Very Late
40,yes,no,yes,12years,white,no,24.0,0,3,29.74,other,182367,960.0,1189.6,24.0,3,72.0,3,10.0,40.0,576.0,fulltime,Late
35,yes,yes,yes,16years,white,no,31.0,0,0,80.0,other,140107,1085.0,2800.0,31.0,5,155.0,0,35.0,35.0,961.0,fulltime,Very Late
0,yes,no,yes,16years,white,no,10.0,1,1,41.0,other,150904,0.0,0.0,5.0,5,50.0,2,0.0,0.0,100.0,,Mid
0,yes,no,yes,12years,white,no,37.0,0,0,0.0,other,140107,0.0,0.0,37.0,3,111.0,0,0.0,0.0,1369.0,,Very Late
0,yes,no,yes,12years,white,no,13.0,2,1,34.975,other,150904,0.0,0.0,4.333333333333333,3,39.0,3,0.0,0.0,169.0,,Mid
0,yes,no,yes,9-11years,white,yes,7.5,1,0,18.076,other,67174,0.0,0.0,3.75,2,15.0,1,0.0,0.0,56.25,,Mid
40,no,yes,no,16years,white,no,6.0,1,0,10.2,other,195128,240.0,408.0,3.0,5,30.0,1,20.0,20.0,36.0,fulltime,Mid
40,no,yes,no,13-15years,white,no,5.0,0,0,0.0,other,212262,200.0,0.0,5.0,4,20.0,0,40.0,40.0,25.0,fulltime,Early
45,no,yes,no,16years,white,no,3.0,0,0,0.0,other,212262,135.0,0.0,3.0,5,15.0,0,45.0,45.0,9.0,fulltime,Early
20,yes,no,yes,12years,white,no,36.0,0,0,40.0,other,195609,720.0,800.0,36.0,3,108.0,0,20.0,20.0,1296.0,parttime,Very Late
0,yes,no,yes,13-15years,white,no,23.0,0,3,50.0,other,180806,0.0,0.0,23.0,4,92.0,3,0.0,0.0,529.0,,Late
0,no,no,no,<9years,white,no,12.0,2,2,0.0,other,184898,0.0,0.0,4.0,1,12.0,4,0.0,0.0,144.0,,Mid
45,no,yes,no,16years,white,no,11.0,1,1,0.0,other,182549,495.0,0.0,5.5,5,55.0,2,15.0,22.5,121.0,fulltime,Mid
0,yes,no,yes,12years,white,no,41.0,0,0,26.0,other,175559,0.0,0.0,41.0,3,123.0,0,0.0,0.0,1681.0,,Very Late
40,no,yes,no,13-15years,white,no,6.0,0,0,9.9,other,184898,240.0,396.0,6.0,4,24.0,0,40.0,40.0,36.0,fulltime,Mid
35,no,no,no,12years,white,no,12.0,0,0,0.0,other,195128,420.0,0.0,12.0,3,36.0,0,35.0,35.0,144.0,fulltime,Mid
40,no,yes,no,12years,black,no,25.0,0,1,26.0,other,180195,1000.0,1040.0,25.0,3,75.0,1,20.0,40.0,625.0,fulltime,Late
40,no,yes,no,>16years,white,no,7.0,2,1,0.0,other,204120,280.0,0.0,2.3333333333333335,6,42.0,3,10.0,13.333333333333334,49.0,fulltime,Mid
40,no,yes,no,12years,white,no,20.0,0,2,47.0,other,97511,800.0,1880.0,20.0,3,60.0,2,13.333333333333334,40.0,400.0,fulltime,Late
0,yes,no,yes,12years,white,no,32.0,0,0,36.56,other,95016,0.0,0.0,32.0,3,96.0,0,0.0,0.0,1024.0,,Very Late
40,no,yes,no,13-15years,white,no,11.0,1,0,26.0,other,115544,440.0,1040.0,5.5,4,44.0,1,20.0,20.0,121.0,fulltime,Mid
20,no,no,no,13-15years,white,no,15.0,1,1,0.4,other,86796,300.0,8.0,7.5,4,60.0,2,6.666666666666667,10.0,225.0,parttime,Mid
0,no,yes,no,13-15years,white,no,11.0,1,0,42.0,other,115544,0.0,0.0,5.5,4,44.0,1,0.0,0.0,121.0,,Mid
30,yes,no,yes,>16years,white,no,28.0,0,0,0.0,other,103565,840.0,0.0,28.0,6,168.0,0,30.0,30.0,784.0,parttime,Late
24,yes,no,yes,13-15years,white,no,32.0,0,0,52.0,other,103565,768.0,1248.0,32.0,4,128.0,0,24.0,24.0,1024.0,parttime,Very Late
44,no,yes,no,13-15years,white,no,29.0,0,0,10.0,other,107999,1276.0,440.0,29.0,4,116.0,0,44.0,44.0,841.0,fulltime,Late
30,no,yes,yes,12years,white,no,45.0,0,0,63.0,other,115915,1350.0,1890.0,45.0,3,135.0,0,30.0,30.0,2025.0,parttime,Very Late
40,no,yes,no,>16years,white,no,11.0,0,0,12.0,other,111547,440.0,480.0,11.0,6,66.0,0,40.0,40.0,121.0,fulltime,Mid
30,yes,no,yes,12years,white,no,20.0,0,2,50.96,other,110836,600.0,1528.8,20.0,3,60.0,2,10.0,30.0,400.0,parttime,Late
40,no,yes,yes,12years,white,no,13.0,0,0,30.0,other,86796,520.0,1200.0,13.0,3,39.0,0,40.0,40.0,169.0,fulltime,Mid
8,no,yes,no,>16years,white,no,28.0,0,0,0.0,other,195315,224.0,0.0,28.0,6,168.0,0,8.0,8.0,784.0,parttime,Late
6,no,no,no,12years,white,no,47.0,0,0,2.0,other,110423,282.0,12.0,47.0,3,141.0,0,6.0,6.0,2209.0,parttime,Very Late
50,yes,yes,yes,<9years,white,no,40.0,0,0,0.0,other,106085,2000.0,0.0,40.0,1,40.0,0,50.0,50.0,1600.0,fulltime,Very Late
35,yes,yes,yes,12years,white,no,40.0,0,0,0.0,other,109885,1400.0,0.0,40.0,3,120.0,0,35.0,35.0,1600.0,fulltime,Very Late
40,yes,yes,yes,16years,white,no,22.0,0,0,75.0,other,109022,880.0,3000.0,22.0,5,110.0,0,40.0,40.0,484.0,fulltime,Late
